,Count_update,Count_comment,Count_funder,Count_photo,Amount_goal,Start_month,End_month,Duration,Min_perk,No_min_perk,Max_perk,No_max_perk,Median_perk,No_med_perk,Total_perk,FB_like,FB_talking,Youtube_avg_duration,Youtube_avg_view_count,Youtube_avg_rating,US,newtype,status,lat,lon,recoded_country,Mintotal,Maxtotal,Mediantotal
1513,16,10,34,10.0,18000,6,7,40.0,10,1,500,0,62.5,0,8,0,0,0.0,0.0,0.0,1,0,3,41.878113599999999,-87.629798199999996,0,10,0,0.0
1514,0,3,24,5.0,6500,5,6,18.0,2,2,2,2,2.0,2,7,1119,14,0.0,0.0,0.0,0,0,3,51.511213900000001,-0.1198244,6,4,4,4.0
1515,4,3,25,13.0,7000,9,10,30.0,10,2,300,0,75.0,0,6,0,0,53.0,2365.0999999999999,0.0,1,0,3,39.737566999999999,-104.98471790000001,0,20,0,0.0
1516,1,27,28,0.0,10393,7,9,80.0,10,10,2001,0,251.0,0,8,0,0,0.0,0.0,0.0,1,0,3,42.291706900000001,-85.587228600000003,0,100,0,0.0
1517,0,3,26,0.0,10000,2,4,50.0,10,3,5000,0,250.0,2,9,0,0,0.0,0.0,0.0,1,0,3,40.484202699999997,-88.993687300000005,0,30,0,500.0
1518,6,10,67,1.0,15000,9,10,42.0,15,0,5000,0,87.5,0,10,0,0,0.0,0.0,0.0,1,0,2,37.8715926,-122.272747,0,0,0,0.0
1519,0,9,18,6.0,28000,6,9,86.0,10,4,5000,0,250.0,1,7,0,0,0.0,0.0,0.0,1,0,3,37.974645799999998,-122.5616448,0,40,0,250.0
1520,2,8,14,1.0,100000,6,6,29.0,5,1,50000,0,175.0,0,12,2361,75,0.0,0.0,0.0,1,0,3,33.448377100000002,-112.0740373,0,5,0,0.0
1521,1,4,5,0.0,8350,11,12,45.0,5,0,1000,0,100.0,1,9,0,0,0.0,0.0,0.0,1,0,3,47.252876800000003,-122.4442906,0,0,0,100.0
1522,5,16,11,4.0,1000,1,4,86.0,10,0,1000,0,75.0,0,4,0,0,0.0,0.0,0.0,1,0,1,30.2240897,-92.019842699999998,0,0,0,0.0
1523,0,3,11,0.0,25000,10,11,42.0,5,1,2500,0,40.0,0,14,0,0,65.0,113.0,0.0,1,0,3,41.785093699999997,-73.694017500000001,0,5,0,0.0
1524,0,8,25,2.0,25000,11,1,50.0,10,0,10000,0,87.5,0,12,0,0,336.352941176,20176.1176471,0.0,1,0,3,35.235975699999997,-81.071732400000002,0,0,0,0.0
1525,1,3,17,1.0,1000,5,7,60.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,1,41.283470399999999,-70.099451000000002,0,0,0,0.0
1526,0,3,28,1.0,1000,4,5,21.0,10,1,75,1,37.5,0,4,0,0,0.0,0.0,0.0,1,0,1,39.629525999999998,-79.955896800000005,0,10,75,0.0
1527,9,14,42,2.0,850,3,5,50.0,10,15,50,1,25.0,12,3,0,0,280.89999999999998,1089902.6000000001,0.0,1,0,1,42.358430800000001,-71.059773199999995,0,150,50,300.0
1528,0,1,15,0.0,10000,4,6,50.0,10,0,300,2,67.5,0,4,0,0,371.75,55.0,0.0,1,0,3,36.216794999999998,-81.674551699999995,0,0,600,0.0
1529,0,2,7,0.0,35000,10,11,45.0,10,0,1000,0,100.0,1,7,0,0,0.0,0.0,0.0,0,0,3,45.4215296,-75.697193100000007,2,0,0,100.0
1530,2,18,18,12.0,2500,9,11,60.0,1,0,200,0,25.0,0,8,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,0,0,0.0
1531,2,5,10,0.0,2500,10,12,60.0,15,0,500,1,37.5,0,6,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,14,0,500,0.0
1532,0,3,24,9.0,1000,6,6,8.0,10,6,500,0,75.0,0,7,0,0,0.0,0.0,0.0,1,0,1,44.611164299999999,-69.3345032,0,60,0,0.0
1533,3,14,13,1.0,7000,10,11,30.0,5,0,500,1,37.5,0,10,0,0,0.0,0.0,0.0,1,0,3,37.463551899999999,-122.4285862,0,0,500,0.0
1534,11,6,19,7.0,15000,4,5,30.0,10,0,500,0,50.0,1,9,959,272,0.0,0.0,0.0,0,0,3,49.283762600000003,-122.7932065,2,0,0,50.0
1535,0,3,16,0.0,1000,5,5,17.0,50,7,1000,0,175.0,0,4,0,0,0.0,0.0,0.0,0,0,1,43.653225999999997,-79.383184299999996,2,350,0,0.0
1536,0,4,6,0.0,20000,11,12,30.0,5,0,10000,0,70.0,0,10,740,172,157.5,34.0,0.0,1,0,3,39.952334999999998,-75.163788999999994,0,0,0,0.0
1537,0,4,22,0.0,18000,6,7,30.0,1,0,2500,0,75.0,1,13,0,0,0.0,0.0,0.0,1,0,3,33.058106299999999,-112.04764230000001,0,0,0,75.0
1538,14,13,18,7.0,6500,9,11,60.0,5,0,250,0,37.5,0,6,238,48,0.0,0.0,0.0,1,0,3,26.1275862,-80.233103600000007,0,0,0,0.0
1539,0,10,9,0.0,10000,9,11,60.0,25,0,5000,0,250.0,1,9,0,0,0.0,0.0,0.0,1,0,3,32.0835407,-81.099834200000004,0,0,0,250.0
1540,9,11,18,4.0,10000,12,2,60.0,10,2,500,0,75.0,0,12,0,0,0.0,0.0,0.0,1,0,3,45.5234515,-122.6762071,0,20,0,0.0
1541,0,3,12,6.0,10000,6,7,30.0,10,1,2000,0,67.5,0,6,514,1,0.0,0.0,0.0,1,0,3,30.267153,-97.743060799999995,0,10,0,0.0
1542,0,3,6,16.0,150000,6,7,45.0,13,1,9900,0,120.0,0,12,0,0,0.0,0.0,0.0,0,0,3,37.5318933,126.9191163,72,13,0,0.0
1543,2,24,11,1.0,10000,7,10,90.0,10,4,250,2,75.0,0,4,57,0,0.0,0.0,0.0,1,0,3,44.983333999999999,-93.266670000000005,0,40,500,0.0
1544,3,10,10,1.0,4000,7,8,30.0,10,2,1000,0,275.0,0,4,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,2,20,0,0.0
1545,0,0,15,9.0,20000,3,5,60.0,10,1,150,0,45.0,5,3,367,4,0.0,0.0,0.0,1,0,3,26.122438599999999,-80.137317400000001,0,10,0,225.0
1546,2,3,11,3.0,15000,5,6,45.0,10,1,1000,0,125.0,0,8,325,13,1878.45,1078389.75,0.0,1,0,3,47.185378499999999,-122.2928974,0,10,0,0.0
1547,0,4,28,0.0,850,4,5,30.0,5,2,250,0,50.0,0,6,0,0,0.0,0.0,0.0,1,0,1,29.651634399999999,-82.324826200000004,0,10,0,0.0
1548,0,12,18,10.0,20000,6,8,54.0,10,0,10000,0,175.0,0,10,0,0,0.0,0.0,0.0,1,0,3,42.040924699999998,-74.118197100000003,0,0,0,0.0
1549,0,10,15,1.0,2950,3,4,15.0,10,0,500,0,125.0,0,6,0,0,0.0,0.0,0.0,1,0,3,38.349819500000002,-81.6326234,0,0,0,0.0
1550,3,5,17,7.0,10000,10,12,60.0,25,7,1000,0,150.0,2,5,0,0,0.0,0.0,0.0,1,0,3,35.960638400000001,-83.9207392,0,175,0,300.0
1551,0,3,17,0.0,20000,7,8,20.0,10,1,1000,0,175.0,0,6,0,0,0.0,0.0,0.0,1,0,3,43.038902499999999,-87.906473599999998,0,10,0,0.0
1552,1,0,11,8.0,2000,6,8,45.0,45,0,180,0,90.0,0,3,0,0,399.0,9299.9500000000007,0.0,1,0,3,40.637880000000003,-74.450986299999997,0,0,0,0.0
1553,0,3,9,0.0,10000,11,12,30.0,10,1,1000,0,100.0,3,7,731,132,0.0,0.0,0.0,1,0,3,37.4137536,-79.142246400000005,0,10,0,300.0
1554,0,0,14,0.0,7000,12,1,60.0,1,0,1000,0,67.5,0,12,576,17,294.5,415.25,0.0,1,0,3,0.0,0.0,0,0,0,0.0
1555,0,12,10,0.0,5000,11,1,60.0,10,1,100,3,50.0,4,3,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,14,10,300,200.0
1556,0,3,12,1.0,5000,5,5,11.0,0,0,0,0,0.0,0,0,0,0,641.64999999999998,443054.34999999998,0.0,1,0,3,32.715329199999999,-117.1572551,0,0,0,0.0
1557,7,12,15,4.0,25000,8,10,60.0,10,0,5000,0,150.0,0,8,0,0,0.0,0.0,0.0,1,0,3,33.748995399999998,-84.387982399999999,0,0,0,0.0
1558,0,17,14,0.0,5000,9,10,35.0,25,5,500,0,100.0,1,3,0,0,0.0,0.0,0.0,1,0,3,43.661470999999999,-70.255325900000003,0,125,0,100.0
1559,0,3,5,0.0,110000,11,1,60.0,20,0,2500,0,125.0,0,12,0,0,0.0,0.0,0.0,1,0,3,35.960638400000001,-83.9207392,0,0,0,0.0
1560,0,0,10,0.0,12500,6,9,75.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,2,0,0,0.0
1561,3,17,14,1.0,5000,2,3,32.0,10,3,300,0,62.5,0,4,0,0,0.0,0.0,0.0,1,0,3,34.225725500000003,-77.944710200000003,0,30,0,0.0
1562,0,9,13,3.0,14500,9,11,40.0,15,0,350,0,65.0,0,9,0,0,560.54999999999995,30008.450000000001,0.0,1,0,3,43.594467700000003,-83.888864699999999,0,0,0,0.0
1563,0,7,6,16.0,100000,4,6,60.0,1,0,5000,0,75.0,0,8,0,0,0.0,0.0,0.0,1,0,3,41.366161400000003,-81.854302599999997,0,0,0,0.0
1564,0,3,15,0.0,20000,6,8,46.0,10,1,10000,0,125.0,0,12,0,0,0.0,0.0,0.0,1,0,3,41.079273000000001,-85.139351300000001,0,10,0,0.0
1565,0,4,14,3.0,24000,2,3,31.0,5,2,3300,0,65.0,2,7,0,0,0.0,0.0,0.0,1,0,3,43.914016199999999,-69.966996100000003,0,10,0,130.0
1566,0,2,5,9.0,16500,6,8,55.0,25,3,1500,0,300.0,0,6,0,0,522.60000000000002,8289.2999999999993,0.0,1,0,3,34.683982499999999,-83.674350000000004,0,75,0,0.0
1567,5,5,14,5.0,10000,5,6,45.0,1,0,10000,0,350.0,0,8,306,0,0.0,0.0,0.0,1,0,3,41.476760499999997,-74.023751799999999,0,0,0,0.0
1568,1,4,14,0.0,10000,11,1,60.0,3,0,10000,0,125.0,0,16,92,82,0.0,0.0,0.0,1,0,3,0.0,0.0,0,0,0,0.0
1569,3,7,6,0.0,25000,2,5,69.0,10,0,10000,0,250.0,1,11,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,14,0,0,250.0
1570,19,13,31,10.0,12000,9,10,45.0,25,1,1500,0,100.0,0,5,364,19,0.0,0.0,0.0,1,0,3,0.0,0.0,0,25,0,0.0
1571,0,10,16,1.0,5000,7,9,59.0,10,1,1000,0,25.0,6,3,0,0,0.0,0.0,0.0,1,0,3,41.878113599999999,-87.629798199999996,0,10,0,150.0
1572,1,15,9,4.0,57500,8,10,60.0,25,0,5000,0,300.0,0,6,0,0,1216.4000000000001,46857.650000000001,0.0,0,0,3,0.0,0.0,2,0,0,0.0
1573,2,4,14,2.0,8500,7,8,22.0,7,1,2500,0,95.0,0,12,0,0,0.0,0.0,0.0,1,0,3,47.252876800000003,-122.4442906,0,7,0,0.0
1574,5,0,6,5.0,35000,4,4,17.0,2,1,1000,0,75.0,0,6,0,0,0.0,0.0,0.0,1,0,3,47.533287100000003,-111.72137189999999,0,2,0,0.0
1575,0,17,23,1.0,500,12,1,19.0,10,1,30,2,20.0,5,3,0,0,0.0,0.0,0.0,1,0,1,35.595058100000003,-82.5514869,0,10,60,100.0
1576,0,5,11,0.0,16000,1,2,15.0,10,1,1000,0,100.0,0,7,0,0,0.0,0.0,0.0,1,0,3,42.337041300000003,-71.209221400000004,0,10,0,0.0
1577,5,12,11,8.0,20000,3,5,60.0,20,1,500,0,70.0,5,7,0,0,125.5,471.5,0.0,1,0,3,41.679008899999999,-86.265301199999996,0,20,0,350.0
1578,1,5,5,0.0,3500,10,10,15.0,25,0,250,0,112.5,0,4,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,0,0,0.0
1579,0,8,12,0.0,600,3,4,26.0,25,1,300,0,125.0,0,9,0,0,0.0,0.0,0.0,1,0,1,42.325089599999998,-72.641201300000006,0,25,0,0.0
1580,6,12,9,7.0,3500,10,11,30.0,10,0,500,0,75.0,1,7,0,0,755.35000000000002,74104.300000000003,0.0,1,0,3,45.5234515,-122.6762071,0,0,0,75.0
1581,0,8,19,0.0,500,1,2,30.0,20,5,235,0,75.0,1,5,0,0,0.0,0.0,0.0,1,0,1,43.594467700000003,-83.888864699999999,0,100,0,75.0
1582,2,25,84,6.0,1000,4,4,14.0,1,18,1,18,1.0,18,3,98,0,0.0,0.0,0.0,1,0,2,37.774929499999999,-122.4194155,0,18,18,18.0
1583,0,4,3,0.0,60000,6,7,26.0,50,1,100,0,100.0,0,3,0,0,0.0,0.0,0.0,0,0,3,48.428420699999997,-123.36564439999999,2,50,0,0.0
1584,0,2,12,7.0,2500,8,10,60.0,11,3,500,0,100.0,1,5,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,33,0,100.0
1585,0,8,17,4.0,500,8,8,10.0,10,3,100,2,37.5,0,4,0,0,0.0,0.0,0.0,1,0,1,42.358430800000001,-71.059773199999995,0,30,200,0.0
1586,0,7,16,7.0,3250,4,6,45.0,5,0,1000,0,75.0,0,9,169,0,0.0,0.0,0.0,1,0,3,40.649999999999999,-73.950000000000003,0,0,0,0.0
1587,0,2,2,0.0,10000,10,12,60.0,1,0,1000,0,62.5,0,6,0,0,0.0,0.0,0.0,1,0,3,33.748995399999998,-84.387982399999999,0,0,0,0.0
1588,0,3,2,9.0,150000,9,11,50.0,10,0,35000,0,3000.0,0,8,0,0,0.0,0.0,0.0,0,0,3,-36.848459699999999,174.76333149999999,21,0,0,0.0
1589,0,6,12,14.0,120000,3,5,57.0,25,3,1000,0,100.0,1,3,0,0,1694.3499999999999,67168.600000000006,0.0,1,0,3,40.228337099999997,-74.932259599999995,0,75,0,100.0
1590,1,2,15,4.0,2664,8,9,40.0,2,5,2,5,2.0,5,4,0,0,0.0,0.0,0.0,0,0,3,47.106841600000003,15.7085092,4,10,10,10.0
1591,0,9,21,1.0,500,9,10,17.0,1,0,10000,0,30.0,1,7,0,0,0.0,0.0,0.0,1,0,1,42.358430800000001,-71.059773199999995,0,0,0,30.0
1592,0,6,12,1.0,500,9,10,21.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,1,40.014985600000003,-105.27054560000001,0,0,0,0.0
1593,0,3,3,0.0,20000,11,1,60.0,2,1,2,1,2.0,1,3,0,0,0.0,0.0,0.0,0,0,3,0.31361109999999998,32.581111100000001,73,2,2,2.0
1594,0,4,7,0.0,6800,6,7,24.0,10,1,1000,0,100.0,3,9,0,0,0.0,0.0,0.0,1,0,3,44.8341639,-87.377041899999995,0,10,0,300.0
1595,0,5,8,0.0,15000,6,8,47.0,25,3,1000,0,100.0,3,3,1696,54,0.0,0.0,0.0,1,0,3,30.332183799999999,-81.655651000000006,0,75,0,300.0
1596,4,2,9,2.0,1000,3,4,47.0,1,3,400,1,75.0,0,4,0,0,0.0,0.0,0.0,1,0,2,27.412541699999998,-82.658988100000002,0,3,400,0.0
1597,0,4,4,3.0,13900,11,12,30.0,25,1,1000,0,300.0,0,4,22,1,145.0,8.0,0.0,1,0,3,42.9463291,-71.513200800000007,0,25,0,0.0
1598,0,6,6,13.0,75000,7,8,32.0,10,0,5000,0,250.0,0,9,0,0,275.5,99.5,0.0,1,0,3,41.878113599999999,-87.629798199999996,0,0,0,0.0
1599,7,81,482,2.0,651035,4,5,45.0,10,43,1500,12,225.0,0,12,1708,8,0.0,0.0,0.0,1,0,3,33.748995399999998,-84.387982399999999,0,430,18000,0.0
1600,12,310,599,18.0,65000,10,11,21.0,10,33,3500,3,175.0,0,6,0,0,130.88235294099999,1338.9411764700001,0.0,1,0,1,35.517491300000003,-86.580447300000003,0,330,10500,0.0
1601,30,188,537,42.0,50000,7,8,50.0,10,82,5000,1,70.0,60,15,239,4,0.0,0.0,0.0,1,0,1,37.774929499999999,-122.4194155,0,820,5000,4200.0
1602,3,11,240,1.0,60000,11,12,31.0,5,1,2500,0,150.0,11,13,1511,143,0.0,0.0,0.0,1,0,2,35.088696300000002,-92.442101100000002,0,5,0,1650.0
1603,0,11,55,1.0,30000,5,6,25.0,10,3,10000,0,175.0,0,10,0,0,0.0,0.0,0.0,1,0,1,44.059011300000002,-123.4487105,0,30,0,0.0
1604,38,209,404,23.0,32000,6,8,42.0,10,46,10000,0,162.5,0,12,0,0,165.0,35226643.0,0.0,1,0,2,46.427821999999999,-67.843356400000005,0,460,0,0.0
1605,27,44,374,25.0,25000,5,7,45.0,10,34,2000,0,200.0,11,17,3203,229,0.0,0.0,0.0,1,0,1,35.994032900000001,-78.898618999999997,0,340,0,2200.0
1606,0,13,144,2.0,22145,10,11,39.0,10,5,3500,2,150.0,16,13,0,0,0.0,0.0,0.0,1,0,1,40.637502099999999,-96.758632300000002,0,50,7000,2400.0
1607,12,48,210,5.0,35000,2,4,54.0,10,5,5000,0,300.0,3,12,0,0,0.0,0.0,0.0,0,0,2,48.376111100000003,-123.7377778,2,50,0,900.0
1608,0,35,110,0.0,20000,4,5,15.0,10,2,2000,2,100.0,21,12,0,0,0.0,0.0,0.0,1,0,1,42.615928500000003,-70.661988800000003,0,20,4000,2100.0
1609,1,4,123,0.0,15000,11,12,30.0,10,6,1000,3,75.0,2,14,669,159,69.599999999999994,143.19999999999999,0.0,1,0,1,41.679008899999999,-86.265301199999996,0,60,3000,150.0
1610,0,6,61,3.0,20000,6,8,60.0,5,0,500,0,150.0,3,5,0,0,0.0,0.0,0.0,1,0,1,41.615915000000001,-88.204069000000004,0,0,0,450.0
1611,10,14,298,0.0,30000,11,12,31.0,15,7,2500,0,70.0,0,14,0,0,87.333333333300004,554.66666666699996,0.0,1,0,2,34.052234200000001,-118.24368490000001,0,105,0,0.0
1612,8,69,108,19.0,48000,10,11,35.0,10,5,5000,0,187.5,0,12,1503,28,145.0,1523.0,0.0,1,0,3,40.014985600000003,-105.27054560000001,0,50,0,0.0
1613,22,227,434,23.0,15000,8,10,33.0,10,134,3000,0,50.0,3,12,1985,149,0.0,0.0,0.0,1,0,1,42.358430800000001,-71.059773199999995,0,1340,0,150.0
1614,13,74,167,17.0,19500,5,6,36.0,7,3,500,6,55.0,23,11,90,21,0.0,0.0,0.0,1,0,2,37.8715926,-122.272747,0,21,3000,1265.0
1615,5,7,169,8.0,150000,11,1,60.0,5,8,10000,0,175.0,0,14,267,29,124.22222222200001,26450.166666699999,0.0,1,0,3,34.040985499999998,-118.479097,0,40,0,0.0
1616,11,148,250,8.0,10000,11,12,35.0,25,97,1000,2,175.0,0,6,0,0,0.0,0.0,0.0,0,0,1,49.261226000000001,-123.1139268,2,2425,2000,0.0
1617,0,86,144,13.0,15000,8,9,54.0,1,9,1000,4,150.0,0,6,0,0,0.0,0.0,0.0,1,0,1,40.014985600000003,-105.27054560000001,0,9,4000,0.0
1618,10,12,129,16.0,20000,11,12,30.0,10,7,5000,0,87.5,0,10,0,0,0.0,0.0,0.0,0,0,2,15.783471,-90.230759000000006,69,70,0,0.0
1619,2,45,207,13.0,10000,4,5,30.0,10,3,1000,0,77.5,0,12,0,0,0.0,0.0,0.0,0,0,1,45.4215296,-75.697193100000007,2,30,0,0.0
1620,16,51,264,10.0,27500,7,8,31.0,10,45,10000,0,350.0,0,13,0,0,522.61538461500004,205116.307692,0.0,1,0,2,40.7143528,-74.005973100000006,0,450,0,0.0
1621,13,9,130,6.0,25000,5,7,60.0,10,17,10000,0,625.0,0,12,439,10,0.0,0.0,0.0,1,0,2,43.012527400000003,-83.6874562,0,170,0,0.0
1622,15,27,49,15.0,100000,8,9,45.0,5,1,1000,2,100.0,0,11,7058,31,1991.4400000000001,81.659999999999997,0.0,1,0,3,40.065859400000001,-79.886349600000003,0,5,2000,0.0
1623,1,83,130,0.0,12000,3,4,31.0,10,3,1500,0,125.0,0,10,0,0,0.0,0.0,0.0,1,0,1,32.731900000000003,-117.197312,0,30,0,0.0
1624,17,101,120,33.0,50000,9,11,60.0,5,17,5000,0,250.0,10,9,0,0,0.0,0.0,0.0,1,0,3,47.037874100000003,-122.90069509999999,0,85,0,2500.0
1625,6,11,126,7.0,20000,9,10,40.0,10,4,10000,0,150.0,1,11,91,1,0.0,0.0,0.0,1,0,2,41.823989099999999,-71.4128343,0,40,0,150.0
1626,4,29,191,5.0,25000,7,8,30.0,12,31,1000,1,56.0,0,8,1343,20,0.0,0.0,0.0,1,0,3,35.517491300000003,-86.580447300000003,0,372,1000,0.0
1627,5,33,263,8.0,10000,7,8,40.0,10,4,1000,0,30.0,7,11,261,0,0.0,0.0,0.0,1,0,1,37.774929499999999,-122.4194155,0,40,0,210.0
1628,4,38,141,5.0,10000,3,4,36.0,10,11,1000,0,75.0,0,6,0,0,0.0,0.0,0.0,1,0,1,43.414237499999999,-73.487612400000003,0,110,0,0.0
1629,10,33,120,15.0,30000,6,7,41.0,10,6,2000,0,175.0,0,8,0,0,61.0,80.0,0.0,0,0,3,49.261226000000001,-123.1139268,2,60,0,0.0
1630,14,108,252,34.0,10000,9,10,30.0,5,9,10000,0,125.0,0,12,0,0,0.0,0.0,0.0,0,0,1,47.3686498,8.5391825000000008,7,45,0,0.0
1631,4,15,65,0.0,10000,6,8,50.0,1,0,5000,1,150.0,4,20,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,2,0,5000,600.0
1632,0,60,76,3.0,10000,8,9,30.0,10,4,2500,0,100.0,0,12,0,0,0.0,0.0,0.0,0,0,1,52.370215700000003,4.8951678999999997,5,40,0,0.0
1633,8,13,112,5.0,25000,7,8,25.0,10,3,1000,0,100.0,9,10,0,0,0.0,0.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,30,0,900.0
1634,4,48,94,1.0,10000,10,11,31.0,5,2,5000,0,50.0,20,11,0,0,209.923076923,135.0,0.0,0,0,2,6.0874810000000004,-0.26245000000000002,50,10,0,1000.0
1635,12,25,106,39.0,5000,6,7,45.0,10,12,20000,0,500.0,1,13,0,0,1867.0,16019.5,0.0,1,0,1,42.279285999999999,-71.4161565,0,120,0,500.0
1636,5,26,109,8.0,25000,2,2,24.0,12,5,5000,0,150.0,3,9,0,0,203.0,77.0,0.0,1,0,3,40.743990500000002,-74.032362599999999,0,60,0,450.0
1637,69,34,126,58.0,68000,6,7,47.0,5,1,5000,0,175.0,0,10,0,0,513.70588235299999,533.23529411800007,0.0,0,0,3,43.653225999999997,-79.383184299999996,2,5,0,0.0
1638,10,8,94,10.0,8350,8,10,47.0,1,0,500,2,25.0,32,7,660,31,0.0,0.0,0.0,1,0,1,46.871052499999998,-89.314030200000005,0,0,1000,800.0
1639,2,44,150,0.0,12000,7,8,30.0,5,3,5000,0,90.0,0,12,0,0,0.0,0.0,0.0,1,0,2,42.331426999999998,-83.0457538,0,15,0,0.0
1640,12,48,210,5.0,35000,2,4,54.0,10,5,5000,0,300.0,3,12,0,0,0.0,0.0,0.0,0,0,2,48.376111100000003,-123.7377778,2,50,0,900.0
1641,0,35,110,0.0,20000,4,5,15.0,10,2,2000,2,100.0,21,12,0,0,0.0,0.0,0.0,1,0,1,42.615928500000003,-70.661988800000003,0,20,4000,2100.0
1642,1,4,123,0.0,15000,11,12,30.0,10,6,1000,3,75.0,2,14,669,159,69.599999999999994,143.19999999999999,0.0,1,0,1,41.679008899999999,-86.265301199999996,0,60,3000,150.0
1643,0,6,61,3.0,20000,6,8,60.0,5,0,500,0,150.0,3,5,0,0,0.0,0.0,0.0,1,0,1,41.615915000000001,-88.204069000000004,0,0,0,450.0
1644,10,14,298,0.0,30000,11,12,31.0,15,7,2500,0,70.0,0,14,0,0,87.333333333300004,554.66666666699996,0.0,1,0,2,34.052234200000001,-118.24368490000001,0,105,0,0.0
1645,8,69,108,19.0,48000,10,11,35.0,10,5,5000,0,187.5,0,12,1503,28,145.0,1523.0,0.0,1,0,3,40.014985600000003,-105.27054560000001,0,50,0,0.0
1646,22,227,434,23.0,15000,8,10,33.0,10,134,3000,0,50.0,3,12,1985,149,0.0,0.0,0.0,1,0,1,42.358430800000001,-71.059773199999995,0,1340,0,150.0
1647,13,74,167,17.0,19500,5,6,36.0,7,3,500,6,55.0,23,11,90,21,0.0,0.0,0.0,1,0,2,37.8715926,-122.272747,0,21,3000,1265.0
1648,5,7,169,8.0,150000,11,1,60.0,5,8,10000,0,175.0,0,14,267,29,124.22222222200001,26450.166666699999,0.0,1,0,3,34.040985499999998,-118.479097,0,40,0,0.0
1649,11,148,250,8.0,10000,11,12,35.0,25,97,1000,2,175.0,0,6,0,0,0.0,0.0,0.0,0,0,1,49.261226000000001,-123.1139268,2,2425,2000,0.0
1650,0,86,144,13.0,15000,8,9,54.0,1,9,1000,4,150.0,0,6,0,0,0.0,0.0,0.0,1,0,1,40.014985600000003,-105.27054560000001,0,9,4000,0.0
1651,10,12,129,16.0,20000,11,12,30.0,10,7,5000,0,87.5,0,10,0,0,0.0,0.0,0.0,0,0,2,15.783471,-90.230759000000006,69,70,0,0.0
1652,2,45,207,13.0,10000,4,5,30.0,10,3,1000,0,77.5,0,12,0,0,0.0,0.0,0.0,0,0,1,45.4215296,-75.697193100000007,2,30,0,0.0
1653,16,51,264,10.0,27500,7,8,31.0,10,45,10000,0,350.0,0,13,0,0,522.61538461500004,205116.307692,0.0,1,0,2,40.7143528,-74.005973100000006,0,450,0,0.0
1654,13,9,130,6.0,25000,5,7,60.0,10,17,10000,0,625.0,0,12,439,10,0.0,0.0,0.0,1,0,2,43.012527400000003,-83.6874562,0,170,0,0.0
1655,15,27,49,15.0,100000,8,9,45.0,5,1,1000,2,100.0,0,11,7058,31,1991.4400000000001,81.659999999999997,0.0,1,0,3,40.065859400000001,-79.886349600000003,0,5,2000,0.0
1656,1,83,130,0.0,12000,3,4,31.0,10,3,1500,0,125.0,0,10,0,0,0.0,0.0,0.0,1,0,1,32.731900000000003,-117.197312,0,30,0,0.0
1657,17,101,120,33.0,50000,9,11,60.0,5,17,5000,0,250.0,10,9,0,0,0.0,0.0,0.0,1,0,3,47.037874100000003,-122.90069509999999,0,85,0,2500.0
1658,6,11,126,7.0,20000,9,10,40.0,10,4,10000,0,150.0,1,11,91,1,0.0,0.0,0.0,1,0,2,41.823989099999999,-71.4128343,0,40,0,150.0
1659,4,29,191,5.0,25000,7,8,30.0,12,31,1000,1,56.0,0,8,1343,20,0.0,0.0,0.0,1,0,3,35.517491300000003,-86.580447300000003,0,372,1000,0.0
1660,5,33,263,8.0,10000,7,8,40.0,10,4,1000,0,30.0,7,11,261,0,0.0,0.0,0.0,1,0,1,37.774929499999999,-122.4194155,0,40,0,210.0
1661,4,38,141,5.0,10000,3,4,36.0,10,11,1000,0,75.0,0,6,0,0,0.0,0.0,0.0,1,0,1,43.414237499999999,-73.487612400000003,0,110,0,0.0
1662,10,33,120,15.0,30000,6,7,41.0,10,6,2000,0,175.0,0,8,0,0,61.0,80.0,0.0,0,0,3,49.261226000000001,-123.1139268,2,60,0,0.0
1663,14,108,252,34.0,10000,9,10,30.0,5,9,10000,0,125.0,0,12,0,0,0.0,0.0,0.0,0,0,1,47.3686498,8.5391825000000008,7,45,0,0.0
1664,4,15,65,0.0,10000,6,8,50.0,1,0,5000,1,150.0,4,20,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,2,0,5000,600.0
1665,0,60,76,3.0,10000,8,9,30.0,10,4,2500,0,100.0,0,12,0,0,0.0,0.0,0.0,0,0,1,52.370215700000003,4.8951678999999997,5,40,0,0.0
1666,8,13,112,5.0,25000,7,8,25.0,10,3,1000,0,100.0,9,10,0,0,0.0,0.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,30,0,900.0
