Count_update,Count_comment,Count_funder,Count_photo,Amount_goal,Start_month,End_month,Duration,Min_perk,No_min_perk,Max_perk,No_max_perk,Median_perk,No_med_perk,Total_perk,FB_like,FB_talking,Youtube_avg_duration,Youtube_avg_view_count,Youtube_avg_rating,US,newtype,status,lat,lon,recoded_country,Mintotal,Maxtotal,Mediantotal
0,9,10,0,12345,7,9,60,2,2,100,3,35,0,5,0,0,100,2294,5,1,0,3,33.4483771,-112.0740373,0,4,300,0
18,26,67,17,36000,11,1,60,25,6,70,4,35,6,10,5,0,0,0,0,1,0,3,42.5250906,-71.759794,0,150,280,210
4,11,54,0,100000,10,12,60,6,12,50000,0,187,2,9,881,207,0,0,0,1,0,3,41.7360305,-72.795027,0,72,0,374
4,18,31,6,10000,7,9,41,5,7,1000,1,50,3,5,0,0,282.8,1173126.55,3.414355955,1,0,3,36.7682088,-76.2874927,0,35,1000,150
1,18,19,4,15000,1,5,120,2,11,2,11,2,11,3,0,0,1274.05,31669.95,4.334763625,0,0,3,46.5199617,6.6335971,7,22,22,22
7,53,117,5,28500,10,11,35,1,8,299,0,38.5,0,10,45,2,0,0,0,1,1,3,33.7489954,-84.3879824,0,8,0,0
0,2,15,0,178800,10,12,60,10,0,1000,0,172.5,0,14,80,0,0,0,0,0,1,3,-28.0172605,153.4256987,10,0,0,0
6,49,349,1,1000,7,8,21,2,9,2,9,2,9,7,0,0,0,0,0,0,1,1,52.376491,1.108394,6,18,18,18
24,123,262,14,25000,10,12,60,10,19,2999,1,100,25,11,0,0,84.0952380952,186.523809524,2.7936507952,1,0,1,38.9896967,-76.93776,0,190,2999,2500
12,111,406,14,60000,4,6,50,10,6,2199,0,84,0,10,1009,2,1908,326056.45,4.638973,0,1,3,48.856614,2.3522219,26,60,0,0
6,41,65,18,10000,5,7,47,35,9,10000,0,199,4,9,0,0,114.714285714,406486.714286,3.1533813214,0,0,1,0,0,16,315,0,796
47,136,589,56,15000,1,3,49,1,174,5000,0,70,0,6,815,3,0,0,0,1,0,1,41.8781136,-87.6297982,0,174,0,0
9,98,286,0,7610,9,9,10,100,17,1000,0,375,0,4,2299,12,762.3,568.9,4.91111106,1,0,1,40.2737002,-76.8844179,0,1700,0,0
9,47,190,17,75000,11,1,60,14,8,4999,0,174,0,16,0,0,90,18018,4.8,1,0,3,43.16103,-77.6109219,0,112,0,0
14,55,43,3,6740,1,2,31,2,1,2,1,2,1,9,0,0,640.9,12159.3,4.54012541,0,0,1,0,0,59,2,2,2
19,73,278,12,2000,1,3,48,10,89,5000,0,87.5,0,8,0,0,210.181818182,14082,3.1409517818,1,0,1,33.5225261,-117.7075526,0,890,0,0
15,59,173,4,10000,8,9,35,25,50,250,1,60,0,12,84,0,0,0,0,1,0,1,33.5805955,-112.2373779,0,1250,250,0
2,3,73,1,15000,11,1,49,100,4,2500,0,500,3,5,4418,56,0,0,0,1,0,1,37.7749295,-122.4194155,0,400,0,1500
2,14,59,0,8400,4,5,14,10,7,1000,1,200,0,8,351,1,0,0,0,1,1,1,38.7521235,-121.2880059,0,70,1000,0
13,39,219,1,20000,11,2,102,10,101,5000,0,200,14,7,0,0,829,1370,4.8095236667,0,0,2,-37.814107,144.96328,10,1010,0,2800
4,35,172,7,17000,3,4,30,5,65,1100,3,85,5,7,0,0,0,0,0,1,0,1,32.7801399,-96.8004511,0,325,3300,425
10,69,353,10,10000,11,12,30,29,9,165,41,29,9,5,6653,66,514.65,2639378.3,4.51384428,0,0,1,41.1566892,-8.6239254,45,261,6765,261
7,44,154,8,15000,10,10,15,1,3,400,2,75,27,13,174,1,0,0,0,1,0,1,37.8043637,-122.2711137,0,3,800,2025
0,19,78,29,100000,9,11,63,5,10,5000,0,399,0,12,650,100,0,0,0,1,0,3,33.6839473,-117.7946942,0,50,0,0
36,91,327,0,10000,8,9,35,22,47,103,43,62,35,7,0,0,0,0,0,1,0,1,40.7143528,-74.0059731,0,1034,4429,2170
0,8,85,1,15000,5,7,60,2,23,2,23,2,23,7,0,0,180,223.461538462,2.6923076923,0,1,1,45.4654542,9.186516,28,46,46,46
9,7,166,4,20000,2,4,61,25,77,2500,2,100,10,5,0,0,0,0,0,1,0,2,37.8715926,-122.272747,0,1925,5000,1000
0,4,27,0,10000,9,11,60,25,1,25,1,25,1,1,0,0,0,0,0,0,0,1,6.8528087,37.7609688,60,25,25,25
9,53,170,2,15200,2,3,30,1,5,2012,1,156,0,8,0,0,0,0,0,1,0,1,30.267153,-97.7430608,0,5,2012,0
4,30,123,16,100000,11,1,41,2,4,2,4,2,4,11,0,0,0,0,0,0,1,3,48.7754181,9.1817588,11,8,8,8
7,50,424,0,10000,3,4,40,2,5,2,5,2,5,2,0,0,0,0,0,0,1,1,52.5200066,13.404954,11,10,10,10
22,103,244,0,3000,8,8,21,5,32,300,9,50,90,5,0,0,0,0,0,0,0,1,60.1733244,24.9410248,47,160,2700,4500
1,14,25,7,10000,7,9,45,39,0,10000,0,399,1,9,0,0,0,0,0,0,0,1,22.4780418,113.8968566,44,0,0,399
5,57,66,2,100000,8,10,60,1,3,5000,0,275,0,9,258,1,0,0,0,1,0,3,47.6062095,-122.3320708,0,3,0,0
60,124,178,46,50000,5,7,60,2,2,2,2,2,2,10,0,0,98.5,629.25,1.5625,0,0,3,48.856614,2.3522219,26,4,4,4
9,17,217,3,15000,8,9,30,10,13,10000,0,250,2,9,0,0,101,94,0,1,1,1,37.7749295,-122.4194155,0,130,0,500
16,102,142,13,10668,11,12,30,1,9,500,9,125.5,0,12,0,0,59,939,5,0,0,1,45.5086699,-73.5539925,2,9,4500,0
1,10,56,0,100000,11,12,46,5,3,10000,0,125,0,12,0,0,104.666666667,1667.33333333,1.6666666667,0,0,3,49.261226,-123.1139268,2,15,0,0
16,72,39,16,5000,2,3,30,10,15,1095,4,772.5,0,6,0,0,0,0,0,1,0,1,0,0,0,150,4380,0
3,22,87,0,3000,11,12,45,114,10,1000,2,164,32,5,0,0,216.095238095,1656.14285714,4.5136064762,0,0,1,22.396428,114.109497,32,1140,2000,5248
7,42,52,12,50000,8,9,45,2,1,10000,0,125,8,7,0,0,0,0,0,0,0,3,49.261226,-123.1139268,2,2,0,1000
5,64,90,19,50000,6,8,60,5,1,450,2,97.5,0,6,91,1,0,0,0,0,1,3,0,0,2,5,900,0
3,9,331,0,25000,10,11,35,1,13,3000,1,80,10,13,0,0,0,0,0,0,0,2,45.5086699,-73.5539925,2,13,3000,800
16,67,29,26,10000,3,4,16,10,7,1699,4,347,0,10,0,0,55.2727272727,402.181818182,1.3636363636,1,0,1,42.9633599,-85.6680863,0,70,6796,0
2,6,154,0,50000,11,12,30,25,0,170,28,50,0,6,72,5,0,0,0,0,1,3,22.396428,114.109497,32,0,4760,0
9,55,76,47,100000,8,10,40,25,22,10000,0,400,0,12,0,0,0,0,0,1,1,3,39.7284944,-121.8374777,0,550,0,0
4,22,48,4,140000,3,4,30,2,11,2,11,2,11,11,480,1,0,0,0,0,1,3,62.244747,25.7472184,47,22,22,22
27,22,112,4,10000,10,11,38,25,6,385,4,82,0,8,0,0,0,0,0,1,0,1,34.0753762,-84.2940899,0,150,1540,0
24,11,113,0,75000,8,10,43,5,0,10000,0,50,31,7,0,0,148.6,157.6,2,0,0,3,51.0453246,-114.0581012,2,0,0,1550
5,19,295,0,10000,8,9,21,5,40,500,4,40,0,8,0,0,0,0,0,1,0,1,47.6062095,-122.3320708,0,200,2000,0
0,38,25,4,5500,8,9,38,450,0,750,1,600,0,4,0,0,106.166666667,3276.5,0,0,0,1,53.126933,-1.262504,6,0,750,0
20,62,126,19,14000,6,8,35,50,9,200,7,100,6,3,0,0,0,0,0,0,0,1,49.8997541,-97.1374937,2,450,1400,600
10,77,140,3,12000,8,9,30,6,12,3500,0,87.5,0,12,0,0,0,0,0,1,1,1,0,0,0,72,0,0
2,0,89,0,100000,11,12,44,15,3,360000,0,4072,0,14,3113,222,114.333333333,873.166666667,4.1666666667,1,0,3,0,0,0,45,0,0
5,22,161,9,12000,8,8,27,10,5,1000,0,75,0,6,109,1,0,0,0,1,0,1,39.737567,-104.9847179,0,50,0,0
9,20,121,12,24978,6,7,35,6,1,1001,0,101,4,7,0,0,0,0,0,1,0,2,37.7749295,-122.4194155,0,6,0,404
0,36,52,0,75000,10,12,64,25,17,7500,0,375,0,8,0,0,0,0,0,1,0,3,0,0,0,425,0,0
8,31,118,5,10000,6,7,32,2,7,2,7,2,7,7,275,2,0,0,0,0,0,1,48.856614,2.3522219,26,14,14,14
8,17,16,7,20000,10,12,56,10,2,2500,1,187.5,0,8,0,0,0,0,0,1,0,2,43.0297887,-76.0043643,0,20,2500,0
0,9,50,0,100000,9,11,44,2,6,2,6,2,6,7,0,0,129,1002,5,0,0,3,48.856614,2.3522219,26,12,12,12
7,22,132,8,200000,5,7,40,49,21,3560,0,184,0,10,0,0,164.666666667,6429.66666667,2.8456140667,0,1,3,48.856614,2.3522219,26,1029,0,0
3,30,56,0,80000,10,11,44,5,10,5000,0,425,0,12,0,0,0,0,0,1,1,3,37.8715926,-122.272747,0,50,0,0
7,74,283,0,80000,4,5,48,25,50,75,2,55,4,9,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,1250,150,220
9,17,125,0,10000,7,8,45,1,3,115,40,79,25,7,0,0,391.3,273048.05,4.6003343,0,1,1,1.2800945,103.8509491,37,3,4600,1975
9,27,30,1,10000,10,1,62,5,1,5000,0,175,0,10,514,2,193,37053702.6765,4.2283064059,1,0,1,39.7294319,-104.8319195,0,5,0,0
17,28,166,16,300000,7,9,60,1,32,10000,0,250,0,10,602,22,0,0,0,0,0,3,-34.9286212,138.5999594,10,32,0,0
23,41,194,35,100000,8,10,60,2,23,2,23,2,23,17,0,0,0,0,0,0,0,3,48.2081743,16.3738189,4,46,46,46
7,34,88,0,5000,7,8,30,1,6,1950,5,25,71,5,7773,96,101.636363636,15876.1818182,1.3335301455,0,0,1,43.653226,-79.3831843,2,6,9750,1775
11,35,74,19,133333,12,3,96,3,8,33333,0,175,0,12,0,0,0,0,0,1,0,3,37.27528,-107.8800667,0,24,0,0
0,21,56,0,24800,12,1,32,5,2,2475,2,55,3,9,0,0,0,0,0,1,0,2,42.0986867,-75.9179738,0,10,4950,165
9,15,44,0,20000,10,12,42,1,6,350,2,75,1,12,0,0,1107.75,849576.15,4.64937213,1,0,2,0,0,0,6,700,75
2,69,82,15,50000,6,8,45,5,1,870,2,108,11,10,0,0,0,0,0,1,0,3,37.7749295,-122.4194155,0,5,1740,1188
2,10,98,11,12000,3,4,57,10,5,1000,0,125,0,8,0,0,0,0,0,1,0,1,34.4358294,-119.8276389,0,50,0,0
8,37,72,3,150000,9,10,37,15,9,10000,0,300,0,9,0,0,0,0,0,1,0,3,37.3860517,-122.0838511,0,135,0,0
21,31,139,25,10000,5,6,40,10,13,200,3,40,15,5,0,0,0,0,0,1,0,1,47.6062095,-122.3320708,0,130,600,600
0,40,91,1,20000,10,11,32,20,27,2000,1,120,32,5,0,0,0,0,0,0,0,2,0,0,61,540,2000,3840
0,16,106,0,30000,9,10,30,10,13,20000,0,250,12,11,0,0,0,0,0,1,0,3,38.4404674,-122.7144314,0,130,0,3000
4,77,39,7,65000,7,9,60,1,4,549,2,349,9,7,0,0,260.666666667,4749.33333333,4.8472221667,0,1,3,52.0353944,6.8245487,11,4,1098,3141
3,12,72,0,10000,12,12,9,8,3,5000,0,179,0,8,0,0,205.833333333,136878.333333,4.9040528333,1,0,1,40.7143528,-74.0059731,0,24,0,0
9,26,101,21,10000,5,7,60,5,6,3000,1,62,0,6,0,0,0,0,0,0,0,1,45.8130293,15.9778949,57,30,3000,0
16,34,90,4,100000,10,11,33,10,7,10000,0,100,20,7,0,0,54.3333333333,337.166666667,1.6666666667,0,0,3,46.5199617,6.6335971,7,70,0,2000
3,17,124,5,10000,5,6,30,5,9,1500,1,62.5,0,10,0,0,0,0,0,0,0,1,-15.408193,28.287167,62,45,1500,0
11,70,88,29,8600,10,11,48,1,1,1180,1,149,19,9,7820,1,52.68,20060.12,0.970651016,1,1,1,0,0,0,1,1180,2831
6,55,231,0,10000,8,9,49,25,98,500,4,100,19,3,0,0,0,0,0,0,1,1,0,0,6,2450,2000,1900
9,34,257,8,8000,3,5,31,12,23,1000,1,32.5,0,12,0,0,0,0,0,1,1,1,37.8043637,-122.2711137,0,276,1000,0
1,57,89,24,250000,4,5,35,25,1,15000,0,500,0,9,520,2,0,0,0,1,1,3,0,0,0,25,0,0
4,5,63,3,45000,11,12,44,5,1,1000,1,69,9,9,0,0,0,0,0,1,1,3,42.3584308,-71.0597732,0,5,1000,621
16,8,33,16,150000,8,9,45,12,2,4900,0,380,10,9,0,0,0,0,0,1,0,3,39.9611755,-82.9987942,0,24,0,3800
0,37,18,1,5000,9,11,50,500,0,775,2,600,16,3,0,0,0,0,0,0,0,1,53.126933,-1.262504,6,0,1550,9600
9,21,66,32,185000,6,8,64,5,4,5000,1,95,1,13,0,0,0,0,0,1,0,3,40.8398218,-74.2765366,0,20,5000,95
6,32,157,7,135000,4,6,45,10,15,5000,0,79,14,9,0,0,0,0,0,0,1,3,45.6030238,12.8859589,28,150,0,1106
9,34,78,14,1000000,12,1,49,11,2,100000,0,112.5,0,12,0,0,198.461538462,6263.07692308,4.9719375,0,0,3,43.653226,-79.3831843,2,22,0,0
0,38,14,0,2000,6,7,22,350,7,1300,3,1100,1,5,0,0,106.166666667,3276.5,0,0,0,1,53.126933,-1.262504,6,2450,3900,1100
0,11,48,7,50000,11,1,50,1,1,339,5,99,5,6,0,0,384.1,3086447.25,3.828807495,1,0,3,40.7143528,-74.0059731,0,1,1695,495
0,13,118,43,75000,5,7,55,5,3,5000,0,175,0,8,0,0,0,0,0,0,0,3,48.856614,2.3522219,26,15,0,0
0,5,23,3,55000,4,5,40,5,0,995,0,50,0,7,301,80,0,0,0,0,0,3,49.261226,-123.1139268,2,0,0,0
20,46,92,13,10000,4,5,60,30,74,1400,5,140,12,3,0,0,0,0,0,0,0,1,37.6735925,-1.6968357,13,2220,7000,1680
7,63,110,19,25000,8,11,78,1,22,1000,4,125,0,10,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,22,4000,0
16,7,55,18,10000,5,7,60,2,3,2,3,2,3,12,0,0,0,0,0,0,1,1,0,0,11,6,6,6
1,6,15,2,1000000,4,4,29,20,7,10000,1,500,0,9,0,0,159,127691,4.6034985,1,0,3,40.0149856,-105.2705456,0,140,10000,0
4,54,188,2,10000,8,9,31,10,25,5000,0,250,3,11,0,0,0,0,0,0,0,1,43.653226,-79.3831843,2,250,0,750
4,99,212,0,10000,9,1,110,1,28,1000,1,62.5,0,6,0,0,0,0,0,0,0,1,55.6760968,12.5683371,9,28,1000,0
14,9,40,5,50000,11,12,36,5,5,999,1,119,10,14,961,632,0,0,0,0,0,3,47.497912,19.040235,1,25,999,1190
7,53,26,2,20000,10,11,21,375,8,500,5,437.5,0,4,0,0,211.75,539.75,3.75,1,0,2,40.5852602,-105.084423,0,3000,2500,0
15,501,3981,0,80000,8,10,74,10,30,7900,3,449,26,7,817,36,736.888888889,1417.55555556,3.2857124167,1,0,1,37.2638324,-122.0230146,0,300,23700,11674
29,393,1160,15,81000,3,4,34,0,0,0,0,0,0,0,317,40,147.5,40380.25,4.797912,0,1,1,43.653226,-79.3831843,2,0,0,0
15,156,1266,0,50000,8,9,48,0,0,0,0,0,0,0,0,0,132.5,127.5,2.5,1,0,1,37.6624312,-121.8746789,0,0,0,0
15,710,1827,0,38000,10,12,53,1,399,5000,0,140,102,17,0,0,217.466666667,3368.26666667,4.0662895867,1,1,1,38.5815719,-121.4943996,0,399,0,14280
12,219,1006,5,900000,11,1,53,25,28,9999,0,585,50,11,4926,1018,129,268153,4.944597,0,1,2,52.5200066,13.404954,11,700,0,29250
17,311,1765,0,100000,10,11,60,25,139,5000,3,435,0,14,2273,1170,251,116089,4.526627,0,0,1,43.653226,-79.3831843,2,3475,15000,0
44,899,4341,28,15000,5,6,46,25,452,900,38,90,180,5,0,0,0,0,0,1,0,1,34.4208305,-119.6981901,0,11300,34200,16200
23,505,1922,4,100000,9,11,46,10,29,3000,3,249,419,8,1043,47,115.5,1023.5,2.5,0,1,1,32.066158,34.777819,17,290,9000,104331
25,396,1253,12,120000,6,8,60,1,110,635,47,335,0,4,0,0,0,0,0,1,0,1,0,0,0,110,29845,0
17,647,1344,29,100000,8,9,30,5,29,1500,3,249,107,11,0,0,128,12009.25,4.9793815,0,1,1,45.4215296,-75.6971931,2,145,4500,26643
26,842,1613,26,150000,10,12,49,10,39,8500,0,190,540,11,0,0,146.5,8940,3.66666675,0,1,1,43.653226,-79.3831843,2,390,0,102600
15,554,1445,26,125000,3,4,42,40,12,5000,2,274.5,0,10,0,0,0,0,0,1,0,1,37.7749295,-122.4194155,0,480,10000,0
4,17,58,0,250000,9,11,60,25,7,250000,1,500,1,15,0,0,513.5,4311.05,4.17875128,1,0,1,37.4538274,-122.1821871,0,175,250000,500
35,507,3370,40,15000,8,10,60,1,61,10000,0,320,17,11,0,0,116.5,73369,4.51395585,1,0,1,37.7749295,-122.4194155,0,61,0,5440
7,313,2902,0,25000,10,12,60,1,143,9999,0,130.5,0,10,0,0,206,86692,4.678832,1,0,1,40.7143528,-74.0059731,0,143,0,0
43,1075,1587,61,50000,1,4,83,1,81,5000,1,114,0,10,1367,0,122.375,7225,4.7201212625,1,0,1,37.3860517,-122.0838511,0,81,5000,0
102,783,2639,25,50000,4,7,90,5,96,12500,0,97.5,0,20,0,0,985.75,648767.65,4.631172845,0,0,1,-37.814107,144.96328,10,480,0,0
7,328,1516,1,60000,1,2,50,69,796,2750,1,314,0,6,0,0,0,0,0,1,0,1,26.0764783,-80.2521157,0,54924,2750,0
27,147,841,32,100000,4,7,83,25,29,7500,0,299,63,7,0,0,0,0,0,1,0,1,44.983334,-93.26667,0,725,0,18837
5,207,5485,0,50000,10,12,41,20,557,5000,0,60,579,11,30994,2936,0,0,0,1,0,1,37.7749295,-122.4194155,0,11140,0,34740
15,77,336,16,100000,9,10,39,39,26,10999,1,574,0,8,1528,27,62.0833333333,2254.08333333,4.1396396667,0,0,1,45.5086699,-73.5539925,2,1014,10999,0
5,161,1976,12,160000,11,1,41,5,51,7500,0,159,0,10,0,0,60.6666666667,10995.8333333,4.995872,0,1,1,55.6760968,12.5683371,9,255,0,0
7,288,3638,1,100000,8,9,38,1,233,16384,0,128,106,15,1026,47,0,0,0,0,0,1,64.135338,-21.89521,63,233,0,13568
18,161,1232,18,50000,3,5,86,50,54,220,18,137.5,0,6,0,0,0,0,0,1,0,1,47.6062095,-122.3320708,0,2700,3960,0
1,689,302,16,30000,5,6,40,465,1,550,150,487.5,0,4,0,0,0,0,0,0,0,1,0,0,6,465,82500,0
7,299,1549,7,100000,11,12,30,5,17,2250,1,104.5,0,10,312,122,0,0,0,1,1,1,0,0,0,85,2250,0
5,156,891,1,117358,9,10,36,149,736,1350,4,290,47,5,0,0,0,0,0,1,1,1,40.7143528,-74.0059731,0,109664,5400,13630
80,560,341,27,50000,6,8,51,5,5,5000,1,300,0,8,0,0,76.8,2002.4,3.9085714,1,0,1,37.7749295,-122.4194155,0,25,5000,0
9,158,602,12,100000,9,10,32,10,5,390,74,50,7,7,0,0,164,31237.5,4.92555835,1,0,1,40.3916172,-111.8507662,0,50,28860,350
11,275,3814,1,25000,3,4,32,20,2984,500,8,100,406,7,0,0,58,205237.666667,4.9093583333,1,0,1,37.5841026,-122.3660825,0,59680,4000,40600
21,488,3730,3,50000,9,11,52,5,113,995,3,32.5,0,14,0,0,0,0,0,0,0,1,12.9715987,77.5945627,19,565,2985,0
17,150,942,5,80000,10,11,46,10,10,5499,1,299,7,13,2548,103,57.8,3018.9,3.99130435,0,0,1,43.653226,-79.3831843,2,100,5499,2093
9,223,1402,33,15000,7,8,30,10,36,1990,2,114,0,6,2397,3,82.5,36863.5,3.4,1,0,1,37.7749295,-122.4194155,0,360,3980,0
13,103,196,18,60000,8,9,30,15,0,12000,0,130,1,19,1309,3,0,0,0,0,0,1,-37.814107,144.96328,10,0,0,130
43,249,512,29,150000,6,8,82,1,34,499,35,349,0,6,681,6,893.25,573662.5,4.497639095,0,0,2,45.4408474,12.3155151,28,34,17465,0
32,195,752,30,87000,6,8,66,3,43,8000,1,299,0,12,3099,16,541,2230.35714286,4.8741496643,1,0,1,47.6739881,-122.121512,0,129,8000,0
38,303,969,18,22000,5,7,65,39,10,2750,1,99,66,13,0,0,0,0,0,0,1,1,43.653226,-79.3831843,2,390,2750,6534
36,873,723,35,320000,1,4,90,99,200,12000,1,195,0,6,185,0,0,0,0,0,0,3,43.296482,5.36978,26,19800,12000,0
18,70,1085,15,100000,6,7,45,10,189,5000,1,225,0,12,0,0,593.368421053,16427.5263158,3.8054942158,1,0,1,37.7749295,-122.4194155,0,1890,5000,0
37,174,363,28,90000,2,4,59,10,25,5999,3,142,0,8,642,50,95.7272727273,1757.36363636,3.1333333364,0,1,1,0,0,13,250,17997,0
2,13,69,19,100000,9,11,43,5,6,6999,8,259,0,8,0,0,0,0,0,1,0,1,37.3393857,-121.8949555,0,30,55992,0
29,197,689,13,60000,1,2,37,10,30,4999,0,149,425,9,0,0,0,0,0,1,1,1,42.2808256,-83.7430378,0,300,0,63325
11,50,240,6,100000,9,10,44,5,2,4499,4,222,0,16,0,0,411.4,10208338.2,4.77271928,1,1,1,0,0,0,10,17996,0
3,402,840,5,100000,6,7,41,1,37,10000,0,150,62,9,14505,60,0,0,0,1,0,1,0,0,0,37,0,9300
5,158,222,0,3200000,9,10,30,5,23,20000,0,595,2,11,494,27,0,0,0,1,1,3,37.7749295,-122.4194155,0,115,0,1190
6,111,848,15,100000,11,1,60,25,7,10000,0,149,23,7,0,0,88,9095,4.9365078667,1,0,1,26.0764783,-80.2521157,0,175,0,3427
9,590,1251,3,50000,10,11,23,19,10,700,4,64,0,10,0,0,0,0,0,0,0,1,22.4780418,113.8968566,44,190,2800,0
10,236,389,6,85000,6,7,45,1,36,10000,1,67.5,0,12,0,0,1269.52631579,122352.368421,4.8114103053,1,1,1,34.0522342,-118.2436849,0,36,10000,0
13,319,3076,13,15000,7,8,40,5,265,5000,3,40,0,14,0,0,442.85,1618746.9,4.75421973,0,0,1,48.1458923,17.1071373,8,1325,15000,0
2,230,1997,0,80000,4,5,30,1,562,1500,0,87.5,0,10,0,0,0,0,0,0,0,1,52.0115769,4.3570677,5,562,0,0
14,87,1420,11,30000,10,12,60,20,50,500,0,77.5,0,8,0,0,113.857142857,13840.2857143,4.2933158571,0,0,1,51.5112139,-0.1198244,6,1000,0,0
63,208,402,8,80000,9,11,55,2,15,8449,0,189,104,13,1192,7,0,0,0,1,0,1,27.3364347,-82.5306527,0,30,0,19656
6,703,9645,3,10000,3,4,30,5,8044,500,14,37.5,0,6,0,0,134.666666667,470935.666667,4.8181554333,0,1,1,43.653226,-79.3831843,2,40220,7000,0
28,157,860,5,59000,1,5,116,29,100,1250,7,79,0,8,0,0,93,4237.5,4.63636375,1,0,1,34.0522342,-118.2436849,0,2900,8750,0
8,42,363,14,60000,5,7,73,25,14,500,3,99,138,5,0,0,0,0,0,1,1,1,37.7749295,-122.4194155,0,350,1500,13662
15,62,119,20,75000,5,6,30,10,2,9999,2,299,8,11,964,1,0,0,0,1,0,1,40.7143528,-74.0059731,0,20,19998,2392
11,79,330,17,30000,6,9,75,5,17,10000,1,750,0,12,109273,2881,0,0,0,1,0,1,0,0,0,85,10000,0
9,26,541,0,75000,9,10,30,1,48,25000,0,250,8,13,0,0,0,0,0,1,0,1,37.7749295,-122.4194155,0,48,0,2000
8,69,203,16,100000,11,12,30,5,6,9000,2,149,0,13,0,0,228,30591,4.571429,1,1,2,39.737567,-104.9847179,0,30,18000,0
63,442,129,32,10000,9,11,73,10,1,1500,3,774,0,8,0,0,0,0,0,1,0,1,0,0,0,10,4500,0
15,146,827,5,75000,9,11,60,1,13,6700,0,69,0,12,6651,65,514.65,2636752.85,4.51378986,0,1,1,41.1566892,-8.6239254,45,13,0,0
11,111,764,0,150000,9,11,42,59,195,2000,5,500,3,7,0,0,0,0,0,1,1,3,37.5841026,-122.3660825,0,11505,10000,1500
12,129,658,0,50000,9,10,34,2,4,1200,0,45,13,22,0,0,0,0,0,0,1,1,51.2138889,-102.4627778,2,8,0,585
21,224,1887,10,1000,10,11,30,20,510,1400,2,200,4,7,0,0,0,0,0,1,1,1,43.16103,-77.6109219,0,10200,2800,800
43,350,551,16,49000,11,12,30,5,18,185,230,30.5,0,10,0,0,192.642857143,7743.53571429,4.3547609929,1,1,1,28.5383355,-81.3792365,0,90,42550,0
6,594,1220,0,1000000,4,6,64,25,491,5000,0,250,37,7,851,5,0,0,0,1,0,3,40.7143528,-74.0059731,0,12275,0,9250
1,186,102,8,60750,11,11,20,600,0,675,86,657,15,3,0,0,0,0,0,0,0,1,51.375801,-2.3599039,6,0,58050,9855
84,317,885,35,35000,2,4,52,2,500,2,500,2,500,5,0,0,0,0,0,0,1,1,51.5112139,-0.1198244,6,1000,1000,1000
34,405,460,17,40000,6,8,45,1,115,1195,14,295,75,9,5611,3,72.9,20.1,1.5,1,0,1,36.114646,-115.172816,0,115,16730,22125
21,18,106,9,65000,5,6,36,1,8,10000,2,75,0,10,43400,27,0,0,0,1,1,1,38.9072309,-77.0364641,0,8,20000,0
11,132,391,41,50000,3,4,55,10,25,6450,0,195,6,9,0,0,0,0,0,0,0,1,0,0,17,250,0,1170
14,155,732,16,60000,9,11,60,1,29,3499,0,99,65,9,969,6,0,0,0,0,0,1,0,0,13,29,0,6435
13,122,1455,0,90000,11,12,42,2,678,2,678,2,678,18,0,0,0,0,0,0,1,2,51.375801,-2.3599039,6,1356,1356,1356
15,38,274,18,349000,9,10,47,1,14,495,0,249,11,9,1297,11,192.642857143,7743.53571429,4.3547609929,1,1,3,28.5383355,-81.3792365,0,14,0,2739
26,95,187,3,9000,10,11,21,39,12,975,1,302,0,20,0,0,0,0,0,1,0,1,34.0753762,-84.2940899,0,468,975,0
60,207,378,9,25000,7,9,36,25,37,499,3,149,35,17,0,0,0,0,0,1,0,1,42.3702996,-87.9020186,0,925,1497,5215
13,37,42,0,35000,9,11,60,15,4,2589,8,768,0,9,140,3,0,0,0,0,1,1,43.653226,-79.3831843,2,60,20712,0
5,204,438,0,15000,8,10,42,1,19,3360,1,299,0,16,0,0,0,0,0,1,0,1,39.952335,-75.163789,0,19,3360,0
16,91,363,27,35000,4,6,60,139,181,10999,0,224,0,8,0,0,0,0,0,0,0,1,33.8886289,35.4954794,64,25159,0,0
19,287,287,0,25000,9,10,45,5,2,199,278,102,0,2,0,0,0,0,0,0,0,1,56.9496487,24.1051864,55,10,55322,0
46,248,344,36,50000,9,11,48,3,46,7000,1,550,0,12,0,0,0,0,0,0,1,1,59.9138688,10.7522454,24,138,7000,0
17,29,259,43,50000,3,4,45,5,12,24999,0,149,14,10,0,0,0,0,0,0,0,1,1.2800945,103.8509491,37,60,0,2086
7,42,482,15,50000,10,11,38,5,178,5499,2,249,2,7,236,12,890.875,4290641.375,4.7727045125,1,0,1,37.7749295,-122.4194155,0,890,10998,498
9,80,123,12,50000,10,11,38,1,5,15000,0,100,28,11,0,0,0,0,0,1,0,1,35.0943912,-106.6757016,0,5,0,2800
17,94,903,10,50000,4,6,60,11,7,1599,2,149,0,12,0,0,0,0,0,1,0,1,40.7143528,-74.0059731,0,77,3198,0
27,604,2582,17,50000,11,12,45,1,239,5000,0,62.5,0,12,2853,58,160.375,134982.666667,3.8349393167,1,0,1,42.3584308,-71.0597732,0,239,0,0
7,19,150,0,50000,6,8,45,5,7,10000,0,147.5,0,10,0,0,0,0,0,1,0,1,37.4418834,-122.1430195,0,35,0,0
